,SatelliteCatalogNumber,ElsetClassification,InternationalDesignator,ElementSetEpoch(UTC),1stDerivativeMeanMotion,2ndDerivativeMeanMotion,b*DragTerm,ElementSetType,ElementNumber,Checksum,OrbitInclination,RightAscension,Eccentricity,ArgumentofPerigee,MeanAnomaly,MeanMotion,RevolutionNumberatEpoch,Checksum(2),OrbitalPeriod,SemiMajorAxis,U,Ux,Probability
17495,44306,U,98067QD,20122.16685768,4.118e-05,00000-0,69685-4,0,999,3,51.6395,214.8712,0.0006762000000000001,145.728,214.4148,15.54022875,5241,6,5559.763719694281,6782.627283678717,0.8711993716913999,0.0004139291505171752,0.00024343415569995827
17498,44309,U,19031C,20122.56724797,9e-08,00000-0,00000+0,0,999,6,49.5214,308.817,0.5670995,176.6751,190.0252,4.51774581,1521,8,19124.581956061844,15455.688736283171,0.9729877453256973,0.12118840863185958,2.782915371992927e-07
17506,44317,U,19032H,20122.51259781,0.00045652,95378-5,24200-3,0,999,9,44.9096,231.5675,0.0182615,124.9116,236.9085,15.60620707,5131,6,5536.258721447299,6763.4971915926935,0.7636237515593733,0.018096350599998468,5.443810695509288e-06
17517,44335,U,19034C,20121.78705603,1.335e-05,+00000-0,+45765-3,0,999,0,5.4611,296.2253,0.7251241999999999,73.2212,349.7121,2.32001127,728,9,37241.19840159224,24101.43091614415,0.36560416420370967,0.1811674138762464,2.8710274705578435e-07
17518,44336,U,19034D,20121.95044925,0.00019107,+00000-0,+49697-2,0,999,6,5.75,293.4608,0.7179565,76.5468,348.4961,2.41032764,732,3,35845.74916960252,23495.543921734265,0.36428356431885867,0.17916609054418053,2.854695494396338e-07
17527,44347,U,19036J,20121.85455137,0.00043109,+00000-0,+56277-3,0,999,2,28.5282,315.4686,0.030890300000000002,192.2118,167.0847,15.17205029,4684,8,5694.681888640114,6891.917049391711,0.4954706549119888,0.026404519250462197,3.478912583573145e-06
17528,44348,U,19036K,20121.88900395,0.00014178,+00000-0,+21219-3,0,999,9,28.5175,335.089,0.0370099,160.5708,200.9404,15.01870115,4664,4,5752.82770041669,6938.751065177332,0.4962989012774774,0.029316552034131863,3.1079326719825637e-06
17532,44352,U,19036P,20121.91923005,0.0002055,+00000-0,+30814-3,0,999,3,28.5311,331.7705,0.0358454,165.3675,195.7604,15.04325651,4663,1,5743.437263239221,6931.198182939872,0.49635560979582816,0.02864860493245089,3.1845674468241947e-06
17534,44354,U,19036R,20121.91888206,0.00013513,00000-0,19882-3,0,999,1,28.5314,332.644,0.036683999999999994,163.5286,197.7582,15.0285317,4665,7,5749.064627517802,6935.724857901825,0.4964742193330031,0.029230284184962357,3.1188548776316456e-06
17535,44355,U,19036S,20121.88914407,0.0002509,+00000-0,+35656-3,0,999,1,28.5317,326.5548,0.0347739,173.4247,187.1065,15.07660365,4672,9,5730.733658969672,6920.973911765778,0.49616227949037367,0.028371277268097395,3.2215074709972405e-06
17536,44356,U,19036T,20122.55436553,0.00069889,-52437-5,78469-3,0,999,8,28.524,300.2848,0.028944900000000003,216.2484,141.8034,15.23830197,4704,8,5669.923077393903,6871.92651999531,0.495001525032464,0.025766717048733286,3.5776855222086e-06
17537,44357,U,19036U,20121.93544169,0.00014737,+00000-0,+21328-3,0,999,0,28.5277,331.7021,0.036776199999999995,165.1038,196.0719,15.03065992,4667,4,5748.250606417819,6935.070147383842,0.49640898732395544,0.029419640327623498,3.0991804725805253e-06
17539,44359,U,19036W,20122.47221524,0.00069278,-52911-5,74280-3,0,999,8,28.5212,298.4788,0.0287181,219.3766,138.5272,15.25219581,4690,0,5664.758115900428,6867.752609548521,0.49487938783026947,0.025813446441568758,3.5739044463403823e-06
17540,44360,U,19036X,20121.85054866,0.00041775,-56028-5,+49099-3,0,999,9,28.5161,315.8538,0.0332276,191.5214,167.7332,15.14128165,4669,9,5706.254067336498,6901.250612416203,0.4955323006756711,0.028364233079711847,3.2336416926520357e-06
17541,44361,U,19036Y,20121.85741929,0.00041347,-56056-5,+48369-3,0,999,8,28.5168,315.9036,0.0333808,191.414,167.8396,15.13911416,4671,2,5707.071040410201,6901.909305063545,0.4955625619756772,0.028488690562405806,3.219178320159045e-06
17542,44362,U,88077V,20122.05307056,-1.15e-06,00000-0,-44909-4,0,999,1,26.7442,163.4247,0.7129833000000001,197.3787,112.3355,2.39453848,726,9,36082.109651459854,23598.714367079083,0.6132991876123763,0.03485025843273363,5.464920563618226e-07
17543,44364,U,98067QJ,20122.26391152,5.776e-05,+00000-0,+95440-4,0,999,8,51.6465,214.7866,0.0007529,147.6479,212.4968,15.53819291,4800,3,5560.492169227418,6783.219718182725,0.8713283823469532,0.0004242457893209254,0.00023749551051318433
17552,44375,U,19036Z,20121.86831505,0.00048295,+00000-0,+62681-3,0,999,8,28.5178,315.33,0.0315272,192.9115,166.3247,15.16104807,4582,0,5698.814461974067,6895.250909475413,0.4953776120509054,0.026868015673709462,3.4169185429493757e-06
17553,44381,U,19006DC,20122.03767374,0.00083182,17225-5,11268-2,0,999,4,94.6369,207.9494,0.0688817,211.3931,144.438,14.38143203,4980,6,6007.746643016329,7142.245959306468,1.48876512019881,0.04768344196071437,2.629059482742929e-06
17554,44382,U,19006DD,20122.27977556,0.00106694,29433-5,75763-3,0,999,5,94.6859,237.5174,0.0336082,36.5819,325.7872,15.24961548,5270,0,5665.716628285765,6868.527298737648,1.4756027073781575,0.03118153472119886,4.225721042249586e-06
17555,44383,U,19006DE,20121.87830662,8.846e-05,14368-5,16287-3,0,999,4,96.182,269.4474,0.0838555,277.7399,72.9451,14.01018606,4888,7,6166.941654449378,7267.866735761779,1.5131038987925713,0.051846831580275254,2.4001546001611946e-06
17557,44386,U,19036AB,20122.87683496,0.00025014,00000-0,34535-3,0,999,7,28.5309,316.9185,0.0343844,189.1948,170.2217,15.09036963,4561,1,5725.505876823245,6916.764230047894,0.4960677274432563,0.028311611667878354,3.2307115320098257e-06
17598,44427,U,98067QM,20122.24631142,6.25e-05,+00000-0,+97145-4,0,999,4,51.6401,213.1998,0.0003275,133.0207,227.1059,15.55376763,4713,5,5554.924186558649,6778.690723892948,0.8710823596132055,0.0003242989874892719,0.0003109411478887829
17604,44435,U,86014J,20122.13004097,0.00033384,00000-0,10735-2,0,999,9,63.2903,10.8507,0.0504491,79.4399,286.3085,14.58865482,4177,2,5922.410329535783,7074.45070834885,1.06047701249457,0.02891136249373316,3.4959790304618655e-06
17615,44459,U,19048C,20121.61933429,0.00033021,-72540-6,75999-3,0,999,7,47.8606,217.5623,0.7298579000000001,67.1038,351.1243,2.30413042,596,5,37497.877398797595,24212.047593064508,0.993190652512728,0.2257616983766835,7.977845298863344e-08
17616,44463,U,19006DM,20122.10114311,0.00120237,+29111-5,+18815-2,0,999,5,95.8531,241.7896,0.080164,336.314,20.2965,14.11096988,4201,8,6122.89592669728,7233.219550572839,1.5075798527445883,0.05147089211542592,2.424719354924972e-06
17617,44470,U,19006DU,20122.29665474,0.01647869,93149-3,62609-2,0,999,0,95.3922,245.6995,0.020413499999999998,215.2074,143.4125,15.62403649,4121,5,5529.941001821098,6758.350754607723,1.478027274908782,0.0201527869144984,6.717112502687328e-06
17620,44477,U,19049C,20122.01893829,4.128e-05,+00000-0,+63432-3,0,999,2,4.5681,327.8898,0.7247677,38.9752,355.537,2.33894634,621,0,36939.71021156475,23971.178459950082,0.36633043706550084,0.19640969519285864,3.1966382982312593e-07
17621,44478,U,19049D,20122.16866392,0.00062899,00000-0,64763-2,0,999,0,4.5362,325.891,0.703395,45.4262,353.9364,2.61954354,638,6,32982.84555331346,22227.253868201555,0.35903871352613637,0.19603050880593678,3.540327126675872e-07
17623,44480,U,19050B,20122.14388216,0.00043683,+53824-6,+20794-2,0,999,1,26.4131,36.2493,0.7225983,350.3454,1.127,2.3867376,618,4,36200.0414289363,23650.106862873556,0.6329373808223924,0.2150972583063071,9.213882596266776e-08
17625,44482,U,19051B,20120.38884374,2.15e-06,+00000-0,+25548-3,0,999,3,26.0005,197.0341,0.7225893,352.4679,0.9711,2.32329721,615,5,37188.526559630314,24078.700423272843,0.6136217124829509,0.14529668609023177,1.3062189231624303e-07
17632,44493,U,19053A,20122.02390463,0.00013083,+56157-6,+51858-3,0,999,1,28.7218,50.1658,0.7289984,334.1743,2.9034,2.30883741,585,3,37421.4310742652,24179.129258225366,0.6724679179258368,0.21996374468257868,8.572049093129334e-08
17633,44494,U,19053B,20121.89625682,0.00084556,80229-7,11255-3,0,999,8,28.6714,35.9657,0.6385196999999999,356.4931,0.6614,3.5929526,640,8,24047.074820859038,18005.363720514157,0.6500522088334021,0.22437083484190787,1.266199209520296e-07
17639,44500,U,19054F,20122.24062706,0.00059417,+10001-4,+37751-3,0,999,4,45.0055,76.5978,0.011242499999999999,345.9661,13.8115,15.68098576,3890,9,5509.857691497577,6741.9777837350875,0.7644518744000881,0.009783345415821189,1.0111727527330948e-05
17652,44521,U,19058C,20122.26479932,2.487e-05,+00000-0,+62629-4,0,999,8,97.7984,140.2469,0.023649400000000004,281.4425,76.033,15.17256314,3702,8,5694.489401874389,6891.761745393818,1.5132444682194053,0.017217295965260903,7.85514544454863e-06
17655,44525,U,12044DV,20121.82476841,0.00019483,44234-5,31888-3,0,999,5,50.0082,36.8166,0.1574502,310.3423,36.9919,12.43449308,31528,1,6948.413533557574,7869.566942654485,0.8780443243508352,0.08052776316320007,1.0327820921685133e-06
17674,44545,U,19061D,20122.32215701,0.00491884,36686-6,23715-3,0,999,7,54.9744,137.0345,0.5507024,243.6156,50.7513,4.98780731,1003,2,17322.240942784134,14468.708903109988,1.0638071654597807,0.21075529982347943,1.794243632527651e-07
17681,44559,U,10041AE,20122.43326277,8.009e-05,00000-0,53433-2,0,999,1,64.7083,193.6634,0.5700254,25.6723,354.1384,4.4090905,1081,6,19595.87810683405,15708.578329586491,1.224650667029616,0.06441968673782687,5.41029232090617e-07
17682,44560,U,10041AF,20121.93439829,6.43e-06,00000-0,44198-3,0,999,0,64.9172,195.7073,0.5770142,25.4011,354.3557,4.31349459,1068,0,20030.16306089768,15939.819000436126,1.2299868489997794,0.07894485812790535,4.330512550754127e-07
17712,44594,U,08067Y,20121.69055634,0.000223,00000-0,94276-3,0,999,9,63.972,191.2667,0.5821181,22.3059,355.1828,4.38186294,6486,5,19717.640917358312,15773.58333533893,1.2172564553435619,0.178531822746801,1.9403699993353926e-07
17744,44627,U,19067D,20121.67838929,1.73e-06,+00000-0,+92639-4,0,999,8,50.4319,66.9686,0.5866771,265.2475,29.5919,4.20078907,858,2,20567.564464739957,16223.665141512216,0.9930272368528588,0.11248757481477352,2.8075233600985827e-07
17751,44635,U,19069B,20122.21257585,6.593e-05,00000-0,16147-3,0,999,4,87.8888,354.2918,0.060947,330.0798,26.6816,14.43281499,2839,5,5986.35817474717,7125.284249006235,1.4047075502432385,0.03770589441343371,3.14006422702639e-06
17754,44638,U,19070B,20122.22958634,0.00044091,+46720-6,+54421-3,0,999,0,26.7113,160.9358,0.6724956,333.0552,4.0859,3.07880802,529,7,28062.808541079485,19957.883564277603,0.6257765332171056,0.2184460831692419,1.1451134122882054e-07
17813,44710,U,19073B,20122.34671464,0.00276287,39592-6,78162-3,0,999,1,28.0872,213.7656,0.6232474,330.1565,5.6706,3.81196013,483,7,22665.504636324727,17308.947379218043,0.635191619618674,0.21642187924527206,1.3868125447655346e-07
17885,44787,U,19077C,20122.39416427,6.612e-05,00000-0,19422-3,0,999,3,88.8714,105.7459,0.0540894,335.8678,21.7954,14.53498387,2408,3,5944.279042395663,7091.85511713893,1.4155853605418989,0.03201191732641866,3.751795103526136e-06
17886,44788,U,98067QT,20122.28227674,0.0001737,00000-0,26540-3,0,999,4,51.6411,217.1569,0.0005200000000000001,183.2959,176.8014,15.54496315,2605,9,5558.070428748491,6781.250061551309,0.8711802923878595,0.00040044697685945535,0.00025169563612371286
17887,44789,U,98067QU,20122.24184652,0.00018407,00000-0,28434-3,0,999,5,51.6424,217.6572,0.0006231,185.3767,174.7174,15.54143815,2603,4,5559.331071301145,6782.275406512221,0.8712336371852494,0.00039382878563903266,0.00025587835515547585
17894,44796,U,19078D,20121.6897441,0.00029535,13193-6,46320-3,0,999,5,54.9514,293.2305,0.5779075,221.4966,76.0932,4.48121367,708,2,19280.491037152442,15539.574490246843,1.0698640615651915,0.19242524388303459,1.776117876940354e-07
17895,44797,U,19079A,20122.69829551,0.00011025,00000-0,19294-3,0,999,6,97.7997,181.8195,0.0434193,164.1816,197.3475,14.87265086,2333,9,5809.320800528763,6984.102997573831,1.5180920555555137,0.03246156998481774,4.097032858216292e-06
17899,44802,U,19080C,20122.0882983,3.33e-05,00000-0,34205-3,0,999,7,5.1168,141.4714,0.7276315999999999,314.9499,5.2801,2.30817417,359,0,37432.183897976814,24183.760854920245,0.3724810196638923,0.20252182736701663,2.7779116627991484e-07
17900,44803,U,19080D,20121.55159123,0.00027655,+00000-0,+35336-2,0,999,1,4.9025,144.2796,0.7268677,311.6791,5.7819,2.31432834,358,1,37332.64572130678,24140.869500814857,0.369654713071127,0.19884050423252012,2.938105480953787e-07
17918,44824,U,19084A,20122.58239954,2.53e-05,00000-0,39978-4,0,999,6,96.9899,348.3423,0.0015514,107.9804,252.3144,15.5429345,2286,3,5558.795863162133,6781.840103871433,1.4979513414820798,0.0014941216669526075,9.162217122427883e-05
17935,44844,U,19087G,20122.5749661,0.00120806,19941-5,32081-3,0,999,7,97.3893,271.326,0.0540389,217.9853,138.208,14.95368127,2163,0,5777.841485316077,6958.850037865621,1.5119770349046144,0.04808328840114574,2.767176532379993e-06
17957,44867,U,19090D,20121.10402588,0.00010101,+00000-0,+39938-3,0,999,0,55.0643,65.919,0.575988,213.4226,91.3878,4.47963036,606,6,19287.305660639377,15543.235880818862,1.070599347329854,0.1780226702566487,1.9178047168437163e-07
17959,44869,U,19091B,20122.30720446,1.133e-05,+00000-0,+27471-3,0,999,6,26.8339,177.0474,0.5999143,350.2248,2.0437,4.03850203,553,2,21394.07120714014,16655.436551774503,0.5957632580947159,0.14250114974227918,2.1828538420129305e-07
17960,44870,U,10041AK,20122.29173273,5.111e-05,00000-0,17311-2,0,999,3,65.3582,196.1773,0.5797745,21.9366,355.2153,4.31353726,1069,3,20029.964920252012,15939.71388126407,1.2380884822924074,0.1172512091663134,2.92450491125817e-07
17962,44872,U,10041AM,20120.45518262,0.00010136,00000-0,23310-2,0,999,1,64.6974,191.0922,0.5738724000000001,25.6985,354.2265,4.42562157,1012,5,19522.681420770463,15669.43632631982,1.2260015436817786,0.13092573195032114,2.6752072584717296e-07
17991,44911,U,19097B,20121.41252506,-1.28e-06,+00000-0,-16034-3,0,999,6,16.2296,285.6372,0.8449126,232.7467,18.7123,0.96273617,122,3,89744.21310045928,43320.955967080634,0.4968704303046999,0.1227192605347699,8.139388014516148e-08
18054,44979,U,20002B,20120.09055661,0.00100369,-25330-6,83670-3,0,999,0,27.1926,283.7805,0.6868699,262.0182,21.4276,2.88323766,291,7,29966.312246351557,20850.473857877565,0.6382802183769816,0.22413643848893622,1.0485645959013644e-07
18057,44982,U,06062S,20121.49954901,4.811e-05,00000-0,22203-2,0,999,3,64.3557,103.7611,0.5821938,353.1971,1.4253,4.25280194,788,6,20316.0178204772,16091.114276270224,1.2224835923994446,0.0979571935667885,3.43584000726608e-07
18058,44983,U,06062T,20121.94138057,6.09e-06,+00000-0,+28088-3,0,999,9,64.5796,104.1727,0.5811575,351.5216,1.7967,4.25110026,790,1,20324.150153071194,16095.40808245358,1.2256789066579261,0.08016779761278746,4.1997023271859625e-07
18083,45028,U,20005C,20121.74259746,0.00010438,+00000-0,+20788-2,0,999,9,5.7384,208.8384,0.7272849,266.8256,15.9429,2.29929395,241,2,37576.75263747812,24245.98839689427,0.3707051659772796,0.18870870789411578,2.6363631281811234e-07
18084,45029,U,20005D,20121.95398536,3.623e-05,+00000-0,+32685-3,0,999,2,5.4312,209.5621,0.7279389,266.6256,15.9641,2.30697735,242,6,37451.603068404635,24192.12421016203,0.37540189456175643,0.2052504094456303,2.601651442805247e-07
18087,45035,U,09070N,20122.03549566,0.00017623,+00000-0,+13512-1,0,999,0,64.7802,350.8652,0.5808531,23.5111,354.8916,4.23718992,454,2,20390.872637589964,16130.615421601397,1.228694955811245,0.05536244253538255,6.066354200602959e-07
18088,45036,U,09070P,20121.22208103,0.00066617,00000-0,26792-1,0,999,1,64.7679,350.3273,0.578005,24.1435,354.6873,4.32676684,441,7,19968.72103235403,15907.205646392895,1.2280456819640195,0.10608902386321532,3.231264325862745e-07
18269,45243,U,09070S,20122.41773146,0.00087344,00000-0,28870-1,0,999,6,64.5277,345.9122,0.5589856,25.8887,353.8456,4.62889465,356,1,18665.363230938943,15207.273600361952,1.2190151488954497,0.10901731889695018,3.345942644038061e-07
18270,45244,U,09070T,20110.65427502,0.00137324,00000-0,88582-1,0,999,2,65.0987,356.2909,0.5796593000000001,22.0021,355.1907,4.26766664,276,3,20245.25514485827,16053.727936081536,1.233590403076413,0.0727094527299344,4.65867838434209e-07
18273,45248,U,20013D,20121.76354456,-1.35e-06,00000-0,50609-4,0,999,9,5.5466,284.0248,0.7253301999999999,234.9206,34.959,2.29920449,165,0,37578.21471547318,24246.617319366,0.35883954753372893,0.1594323629311963,3.124580134235574e-07
18366,45345,U,20017B,20122.57123739,9.18e-05,11207-5,71402-3,0,999,6,28.3976,322.586,0.7204267,213.1199,67.7213,2.40752485,127,1,35887.48003992565,23513.77573207765,0.6627640230651438,0.20819555473612625,9.404676665186425e-08
18483,45463,U,20021D,20121.99843355,2.042e-05,+00000-0,+65815-4,0,999,6,34.6827,334.5823,0.015094,48.336,313.0161,15.2147771,579,6,5678.689831085333,6879.008211952796,0.5983378637308991,0.004088195342601554,2.2838114239740237e-05
18496,45478,U,19006EG,20101.90645349,0.00076619,+13854-5,+81487-3,0,999,4,93.5208,156.15,0.0589779,223.412,132.3252,14.63859348,1244,4,5902.206391484546,7058.352177906628,1.4712872770084024,0.04461840981002855,2.8224037434960483e-06
18497,45479,U,19006EH,20101.30781632,0.00238584,92212-5,30793-2,0,999,4,95.5921,228.6207,0.0645942,337.2242,20.1499,14.48257592,1045,4,5965.789544433474,7108.953631045279,1.4985242677448496,0.046004336239157555,2.766295413909084e-06
18498,45480,U,19006EJ,20122.39874543,0.00085084,25592-5,57373-3,0,999,8,95.2263,271.9631,0.0280105,14.1952,346.6963,15.37295903,3244,1,5620.258262016587,6831.738654138551,1.4800454650427155,0.02703026662576757,4.932957561554066e-06
18499,45481,U,19006EK,20121.80205789,0.00094538,+26978-5,+67221-3,0,999,0,94.9238,253.7922,0.0287801,35.7785,326.237,15.34761716,3521,5,5629.53839017965,6839.256929715411,1.476875702378907,0.02751985937734455,4.82458813131004e-06
18500,45482,U,19006EL,20122.31391549,0.00232289,11565-4,17933-2,0,999,4,94.7741,237.6637,0.0337771,81.1159,282.816,15.23077404,3873,5,5672.725481521227,6874.190669371094,1.4769466017867783,0.031023632141606028,4.246385498875305e-06
18504,45486,U,16014C,20122.47189711,0.00369072,-15669-6,13884-2,0,999,1,0.6968,346.8331,0.6172995,55.8383,351.4628,3.89923055,3157,6,22158.217856597374,17049.70808722098,0.3274730406979967,0.21380525550868154,2.866006752846733e-06
18507,45489,U,12044DW,20121.76053668,0.00021892,+58420-5,+24540-3,0,999,2,49.9835,289.6283,0.1089126,278.1234,69.7726,13.54468473,29815,9,6378.886014868505,7433.447700909271,0.86567263007602,0.06713867207315409,1.3308121941690447e-06
18508,45490,U,12044DX,20121.81601197,0.00059294,+73511-5,+45327-3,0,999,7,49.9192,293.2639,0.08385160000000001,239.3626,112.2026,14.14612033,31998,3,6107.681681228849,7221.2324555502555,0.8583980214720194,0.05911598566895503,1.5667428555230516e-06
18509,45491,U,12044DY,20122.67832594,0.0001957,57229-5,38236-3,0,999,2,50.0346,233.6357,0.152531,76.1304,300.4043,12.51774823,28740,5,6902.199853559445,7834.634653706022,0.8774073204970488,0.07685612864435483,1.0881555645946796e-06
18510,45492,U,12044DZ,20120.65574841,0.00020727,+56719-5,+36567-3,0,999,1,50.0286,258.0061,0.15230529999999998,58.156,315.8569,12.53650825,23814,5,6891.871187497523,7826.816709436647,0.8771784206981331,0.0780357393179969,1.0731270090982863e-06
18511,45493,U,10041AP,20122.31417973,1.898e-05,00000-0,11560-2,0,999,4,64.8572,195.0173,0.5766956999999999,25.915,354.2273,4.32067371,886,3,19996.88145856309,15922.15731238276,1.2289498266366916,0.08145790326559432,4.2024154510619893e-07
18514,45496,U,10041AS,20117.24144269,2.205e-05,00000-0,16672-2,0,999,0,64.9374,208.6655,0.5849729,29.7623,353.5021,4.17457988,2998,8,20696.693435891328,16291.498782407874,1.2323427755186853,0.0550667419598423,6.018894166135814e-07
18835,84232,U,79104,20121.37737911,9.73e-06,+00000+0,+15393-2,0,999,5,20.2681,231.7262,0.6923924,351.2371,1.1294,2.67317271,4590,1,32321.143963795745,21928.968893011413,0.5061242654406146,0.08265664272411852,2.757576904386269e-07
